,ownerincome,housholdincome,ownerid,houseid,
263,655189,824128,229,2313,"insert into income (ownerid, houseid, familyincome, householdincome) values (229,2313,655189,824128);"
264,862784,1154724,226,2411,"insert into income (ownerid, houseid, familyincome, householdincome) values (226,2411,862784,1154724);"
265,742136,848867,407,602,"insert into income (ownerid, houseid, familyincome, householdincome) values (407,602,742136,848867);"
266,844014,926072,970,336,"insert into income (ownerid, houseid, familyincome, householdincome) values (970,336,844014,926072);"
267,674876,769482,56,698,"insert into income (ownerid, houseid, familyincome, householdincome) values (56,698,674876,769482);"
268,530963,835742,220,370,"insert into income (ownerid, houseid, familyincome, householdincome) values (220,370,530963,835742);"
269,325610,853229,983,2480,"insert into income (ownerid, houseid, familyincome, householdincome) values (983,2480,325610,853229);"
270,509889,700149,75,30,"insert into income (ownerid, houseid, familyincome, householdincome) values (75,30,509889,700149);"
271,491344,1167566,43,1933,"insert into income (ownerid, houseid, familyincome, householdincome) values (43,1933,491344,1167566);"
272,832807,753625,504,2097,"insert into income (ownerid, houseid, familyincome, householdincome) values (504,2097,832807,753625);"
273,423783,880944,645,157,"insert into income (ownerid, houseid, familyincome, householdincome) values (645,157,423783,880944);"
274,795806,1094797,888,2219,"insert into income (ownerid, houseid, familyincome, householdincome) values (888,2219,795806,1094797);"
275,862080,723054,529,1390,"insert into income (ownerid, houseid, familyincome, householdincome) values (529,1390,862080,723054);"
276,718421,1153336,842,846,"insert into income (ownerid, houseid, familyincome, householdincome) values (842,846,718421,1153336);"
277,608269,608540,656,2135,"insert into income (ownerid, houseid, familyincome, householdincome) values (656,2135,608269,608540);"
278,498895,598201,663,1826,"insert into income (ownerid, houseid, familyincome, householdincome) values (663,1826,498895,598201);"
279,605608,677737,723,1929,"insert into income (ownerid, houseid, familyincome, householdincome) values (723,1929,605608,677737);"
280,383616,1035298,776,1518,"insert into income (ownerid, houseid, familyincome, householdincome) values (776,1518,383616,1035298);"
281,577427,590299,766,378,"insert into income (ownerid, houseid, familyincome, householdincome) values (766,378,577427,590299);"
282,525180,1104931,694,2100,"insert into income (ownerid, houseid, familyincome, householdincome) values (694,2100,525180,1104931);"
283,859063,606057,321,1368,"insert into income (ownerid, houseid, familyincome, householdincome) values (321,1368,859063,606057);"
284,376816,835629,621,2065,"insert into income (ownerid, houseid, familyincome, householdincome) values (621,2065,376816,835629);"
285,378332,974270,662,1107,"insert into income (ownerid, houseid, familyincome, householdincome) values (662,1107,378332,974270);"
286,367899,1188731,637,222,"insert into income (ownerid, houseid, familyincome, householdincome) values (637,222,367899,1188731);"
287,660617,839804,175,229,"insert into income (ownerid, houseid, familyincome, householdincome) values (175,229,660617,839804);"
288,957813,927558,423,1717,"insert into income (ownerid, houseid, familyincome, householdincome) values (423,1717,957813,927558);"
289,838853,963023,722,2205,"insert into income (ownerid, houseid, familyincome, householdincome) values (722,2205,838853,963023);"
290,375645,518246,150,1359,"insert into income (ownerid, houseid, familyincome, householdincome) values (150,1359,375645,518246);"
291,476422,769671,620,607,"insert into income (ownerid, houseid, familyincome, householdincome) values (620,607,476422,769671);"
292,699203,849368,514,768,"insert into income (ownerid, houseid, familyincome, householdincome) values (514,768,699203,849368);"
293,943290,993141,50,674,"insert into income (ownerid, houseid, familyincome, householdincome) values (50,674,943290,993141);"
294,647981,1008610,406,1649,"insert into income (ownerid, houseid, familyincome, householdincome) values (406,1649,647981,1008610);"
295,946106,553654,973,1094,"insert into income (ownerid, houseid, familyincome, householdincome) values (973,1094,946106,553654);"
296,544633,543985,535,262,"insert into income (ownerid, houseid, familyincome, householdincome) values (535,262,544633,543985);"
297,302138,535693,26,1297,"insert into income (ownerid, houseid, familyincome, householdincome) values (26,1297,302138,535693);"
298,900260,634875,561,2271,"insert into income (ownerid, houseid, familyincome, householdincome) values (561,2271,900260,634875);"
299,313638,736277,257,2038,"insert into income (ownerid, houseid, familyincome, householdincome) values (257,2038,313638,736277);"
300,504320,1108524,856,644,"insert into income (ownerid, houseid, familyincome, householdincome) values (856,644,504320,1108524);"
301,349696,666176,913,357,"insert into income (ownerid, houseid, familyincome, householdincome) values (913,357,349696,666176);"
302,998853,832618,117,43,"insert into income (ownerid, houseid, familyincome, householdincome) values (117,43,998853,832618);"
303,733952,1013063,787,502,"insert into income (ownerid, houseid, familyincome, householdincome) values (787,502,733952,1013063);"
304,760339,811534,426,149,"insert into income (ownerid, houseid, familyincome, householdincome) values (426,149,760339,811534);"
305,432655,588693,584,363,"insert into income (ownerid, houseid, familyincome, householdincome) values (584,363,432655,588693);"
306,536734,945910,644,2235,"insert into income (ownerid, houseid, familyincome, householdincome) values (644,2235,536734,945910);"
307,931363,853868,228,596,"insert into income (ownerid, houseid, familyincome, householdincome) values (228,596,931363,853868);"
308,617005,934758,736,45,"insert into income (ownerid, houseid, familyincome, householdincome) values (736,45,617005,934758);"
309,416947,787661,393,1459,"insert into income (ownerid, houseid, familyincome, householdincome) values (393,1459,416947,787661);"
310,970651,754555,861,2087,"insert into income (ownerid, houseid, familyincome, householdincome) values (861,2087,970651,754555);"
311,628735,818251,588,1701,"insert into income (ownerid, houseid, familyincome, householdincome) values (588,1701,628735,818251);"
312,423948,592698,888,2432,"insert into income (ownerid, houseid, familyincome, householdincome) values (888,2432,423948,592698);"
313,799970,1105068,333,1903,"insert into income (ownerid, houseid, familyincome, householdincome) values (333,1903,799970,1105068);"
314,342551,744253,154,1582,"insert into income (ownerid, houseid, familyincome, householdincome) values (154,1582,342551,744253);"
315,718506,879417,283,1101,"insert into income (ownerid, houseid, familyincome, householdincome) values (283,1101,718506,879417);"
316,953656,1025624,238,86,"insert into income (ownerid, houseid, familyincome, householdincome) values (238,86,953656,1025624);"
317,414089,748972,43,1952,"insert into income (ownerid, houseid, familyincome, householdincome) values (43,1952,414089,748972);"
318,317661,908473,780,1648,"insert into income (ownerid, houseid, familyincome, householdincome) values (780,1648,317661,908473);"
319,950169,809026,59,2107,"insert into income (ownerid, houseid, familyincome, householdincome) values (59,2107,950169,809026);"
320,735772,562925,616,1863,"insert into income (ownerid, houseid, familyincome, householdincome) values (616,1863,735772,562925);"
321,514892,1180892,676,200,"insert into income (ownerid, houseid, familyincome, householdincome) values (676,200,514892,1180892);"
322,798100,560614,328,750,"insert into income (ownerid, houseid, familyincome, householdincome) values (328,750,798100,560614);"
323,693659,950353,259,89,"insert into income (ownerid, houseid, familyincome, householdincome) values (259,89,693659,950353);"
324,961892,694229,101,1688,"insert into income (ownerid, houseid, familyincome, householdincome) values (101,1688,961892,694229);"
325,811565,1128436,208,1415,"insert into income (ownerid, houseid, familyincome, householdincome) values (208,1415,811565,1128436);"
326,465097,1090322,605,2104,"insert into income (ownerid, houseid, familyincome, householdincome) values (605,2104,465097,1090322);"
327,346232,983183,552,1820,"insert into income (ownerid, houseid, familyincome, householdincome) values (552,1820,346232,983183);"
328,336661,894808,580,612,"insert into income (ownerid, houseid, familyincome, householdincome) values (580,612,336661,894808);"
329,815367,658926,77,1998,"insert into income (ownerid, houseid, familyincome, householdincome) values (77,1998,815367,658926);"
330,679667,674804,539,1149,"insert into income (ownerid, houseid, familyincome, householdincome) values (539,1149,679667,674804);"
331,531902,724890,232,1975,"insert into income (ownerid, houseid, familyincome, householdincome) values (232,1975,531902,724890);"
332,444550,509416,782,1242,"insert into income (ownerid, houseid, familyincome, householdincome) values (782,1242,444550,509416);"
333,944795,718324,218,206,"insert into income (ownerid, houseid, familyincome, householdincome) values (218,206,944795,718324);"
334,367204,772189,753,2012,"insert into income (ownerid, houseid, familyincome, householdincome) values (753,2012,367204,772189);"
335,683789,1137551,420,429,"insert into income (ownerid, houseid, familyincome, householdincome) values (420,429,683789,1137551);"
336,754194,1054698,950,425,"insert into income (ownerid, houseid, familyincome, householdincome) values (950,425,754194,1054698);"
337,794159,634025,920,1484,"insert into income (ownerid, houseid, familyincome, householdincome) values (920,1484,794159,634025);"
338,826973,945865,649,2411,"insert into income (ownerid, houseid, familyincome, householdincome) values (649,2411,826973,945865);"
339,766875,1076411,395,166,"insert into income (ownerid, houseid, familyincome, householdincome) values (395,166,766875,1076411);"
340,778316,912140,297,1439,"insert into income (ownerid, houseid, familyincome, householdincome) values (297,1439,778316,912140);"
341,539577,688872,433,187,"insert into income (ownerid, houseid, familyincome, householdincome) values (433,187,539577,688872);"
342,907643,524570,738,42,"insert into income (ownerid, houseid, familyincome, householdincome) values (738,42,907643,524570);"
343,819819,1107686,123,2364,"insert into income (ownerid, houseid, familyincome, householdincome) values (123,2364,819819,1107686);"
