,addressid,stateID,bedrooms,bathrooms,propertytypeID,price,heatingtypeID,forsale,appliancessincluded,yr_built,ownerid,
102,930,32,3,2.25,3,699950,3,TRUE,FALSE,1983,649,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (930,649,32,3,2.25,3,699950,3,TRUE,FALSE,1983);"
103,2503,32,3,2.5,4,1088000,3,TRUE,TRUE,1950,630,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2503,630,32,3,2.5,4,1088000,3,TRUE,TRUE,1950);"
104,392,32,3,1,1,290000,1,FALSE,TRUE,1954,897,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (392,897,32,3,1,1,290000,1,FALSE,TRUE,1954);"
105,1382,32,3,2.5,4,375000,4,FALSE,TRUE,1978,709,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1382,709,32,3,2.5,4,375000,4,FALSE,TRUE,1978);"
106,3843,32,3,1,2,460000,1,TRUE,FALSE,1939,924,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3843,924,32,3,1,2,460000,1,TRUE,FALSE,1939);"
107,1041,32,2,1.75,3,188500,3,TRUE,TRUE,1985,198,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1041,198,32,2,1.75,3,188500,3,TRUE,TRUE,1985);"
108,4858,32,4,2.5,4,680000,1,FALSE,TRUE,1991,298,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4858,298,32,4,2.5,4,680000,1,FALSE,TRUE,1991);"
109,2469,32,5,1.75,1,470000,3,FALSE,TRUE,1942,702,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2469,702,32,5,1.75,1,470000,3,FALSE,TRUE,1942);"
110,3933,32,4,2.5,3,597750,1,TRUE,FALSE,1984,962,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3933,962,32,4,2.5,3,597750,1,TRUE,FALSE,1984);"
111,4581,32,3,1.75,2,570000,1,FALSE,FALSE,1905,641,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4581,641,32,3,1.75,2,570000,1,FALSE,FALSE,1905);"
112,1731,32,3,1.75,1,272500,1,FALSE,TRUE,1980,786,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1731,786,32,3,1.75,1,272500,1,FALSE,TRUE,1980);"
113,4813,32,3,1.75,3,329950,3,TRUE,FALSE,1971,837,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4813,837,32,3,1.75,3,329950,3,TRUE,FALSE,1971);"
114,4297,32,4,2.5,4,480000,3,FALSE,TRUE,2001,967,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4297,967,32,4,2.5,4,480000,3,FALSE,TRUE,2001);"
115,2921,32,3,3.5,4,740500,4,TRUE,TRUE,1900,730,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2921,730,32,3,3.5,4,740500,4,TRUE,TRUE,1900);"
116,3150,32,3,3.5,4,518500,2,FALSE,TRUE,2010,902,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3150,902,32,3,3.5,4,518500,2,FALSE,TRUE,2010);"
117,588,32,2,1,2,205425,1,FALSE,TRUE,1945,152,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (588,152,32,2,1,2,205425,1,FALSE,TRUE,1945);"
118,4636,32,4,2,4,171800,3,FALSE,TRUE,1950,470,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4636,470,32,4,2,4,171800,3,FALSE,TRUE,1950);"
119,1101,32,4,1,4,535000,3,TRUE,TRUE,1925,362,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1101,362,32,4,1,4,535000,3,TRUE,TRUE,1925);"
120,3880,32,3,2.5,1,660000,1,FALSE,TRUE,1964,503,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3880,503,32,3,2.5,1,660000,1,FALSE,TRUE,1964);"
121,4821,32,3,2,3,391500,4,FALSE,TRUE,1987,141,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4821,141,32,3,2,3,391500,4,FALSE,TRUE,1987);"
122,1143,32,2,1,3,395000,3,TRUE,FALSE,1953,745,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1143,745,32,2,1,3,395000,3,TRUE,FALSE,1953);"
123,3023,32,4,1.75,1,445000,1,FALSE,TRUE,1924,979,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3023,979,32,4,1.75,1,445000,1,FALSE,TRUE,1924);"
124,4841,32,3,2.25,4,770000,2,TRUE,FALSE,1990,415,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4841,415,32,3,2.25,4,770000,2,TRUE,FALSE,1990);"
125,738,32,4,2.75,3,1450000,4,FALSE,FALSE,1914,442,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (738,442,32,4,2.75,3,1450000,4,FALSE,FALSE,1914);"
126,764,32,3,2.25,3,445000,4,TRUE,TRUE,1967,941,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (764,941,32,3,2.25,3,445000,4,TRUE,TRUE,1967);"
127,1112,32,4,2.25,1,260000,2,FALSE,FALSE,1978,36,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1112,36,32,4,2.25,1,260000,2,FALSE,FALSE,1978);"
128,1396,32,5,3.5,4,822500,3,TRUE,TRUE,1926,247,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1396,247,32,5,3.5,4,822500,3,TRUE,TRUE,1926);"
129,4896,32,4,2.5,4,430000,3,FALSE,FALSE,2004,402,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4896,402,32,4,2.5,4,430000,3,FALSE,FALSE,2004);"
130,4913,32,3,1.75,1,212000,1,TRUE,FALSE,1986,793,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4913,793,32,3,1.75,1,212000,1,TRUE,FALSE,1986);"
131,502,32,4,2.25,1,660500,4,FALSE,FALSE,1986,656,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (502,656,32,4,2.25,1,660500,4,FALSE,FALSE,1986);"
132,4145,32,3,3.5,1,784000,2,TRUE,TRUE,1989,133,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4145,133,32,3,3.5,1,784000,2,TRUE,TRUE,1989);"
133,27,32,3,2.5,1,453246,1,TRUE,FALSE,2014,339,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (27,339,32,3,2.5,1,453246,1,TRUE,FALSE,2014);"
134,2155,32,4,3.5,3,675000,4,TRUE,TRUE,2005,419,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2155,419,32,4,3.5,3,675000,4,TRUE,TRUE,2005);"
135,3064,32,3,1.75,3,199000,3,FALSE,FALSE,1956,918,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3064,918,32,3,1.75,3,199000,3,FALSE,FALSE,1956);"
136,2584,32,4,1.75,4,220000,2,FALSE,FALSE,1968,389,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2584,389,32,4,1.75,4,220000,2,FALSE,FALSE,1968);"
137,1010,32,4,2.25,2,452000,1,TRUE,FALSE,1968,282,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1010,282,32,4,2.25,2,452000,1,TRUE,FALSE,1968);"
138,2561,32,2,1,2,382500,3,TRUE,TRUE,1981,546,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2561,546,32,2,1,2,382500,3,TRUE,TRUE,1981);"
139,246,32,3,2.25,3,519950,3,TRUE,TRUE,2014,805,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (246,805,32,3,2.25,3,519950,3,TRUE,TRUE,2014);"
140,4368,32,2,1,1,665000,4,FALSE,TRUE,1925,705,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4368,705,32,2,1,1,665000,4,FALSE,TRUE,1925);"
141,146,32,5,2.5,4,527700,3,TRUE,FALSE,1968,450,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (146,450,32,5,2.5,4,527700,3,TRUE,FALSE,1968);"
142,2071,32,3,1,1,205000,3,TRUE,FALSE,1962,984,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2071,984,32,3,1,1,205000,3,TRUE,FALSE,1962);"
143,1223,32,3,1,4,420000,4,FALSE,FALSE,1923,332,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1223,332,32,3,1,4,420000,4,FALSE,FALSE,1923);"
144,2761,32,4,2.25,1,500000,3,FALSE,TRUE,1961,12,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2761,12,32,4,2.25,1,500000,3,FALSE,TRUE,1961);"
145,671,32,4,2.5,4,921500,3,TRUE,TRUE,1994,355,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (671,355,32,4,2.5,4,921500,3,TRUE,TRUE,1994);"
146,2830,32,4,1,3,890000,1,TRUE,FALSE,1905,555,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2830,555,32,4,1,3,890000,1,TRUE,FALSE,1905);"
147,2245,32,2,2.5,2,430000,3,FALSE,FALSE,2007,51,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2245,51,32,2,2.5,2,430000,3,FALSE,FALSE,2007);"
148,3107,32,5,2,1,258000,4,TRUE,TRUE,1960,720,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3107,720,32,5,2,1,258000,4,TRUE,TRUE,1960);"
149,4295,32,3,1,1,511000,1,TRUE,TRUE,1947,447,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4295,447,32,3,1,1,511000,1,TRUE,TRUE,1947);"
150,3424,32,3,2,4,532170,1,FALSE,FALSE,1990,54,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3424,54,32,3,2,4,532170,1,FALSE,FALSE,1990);"
151,3129,32,3,1,2,560000,2,TRUE,TRUE,1947,237,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3129,237,32,3,1,2,560000,2,TRUE,TRUE,1947);"
152,1565,32,3,1,1,282950,4,TRUE,FALSE,1954,87,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1565,87,32,3,1,1,282950,4,TRUE,FALSE,1954);"
153,2600,32,4,3.25,1,2250000,4,TRUE,FALSE,2006,226,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2600,226,32,4,3.25,1,2250000,4,TRUE,FALSE,2006);"
154,1219,32,1,1,4,350000,3,TRUE,FALSE,1942,716,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1219,716,32,1,1,4,350000,3,TRUE,FALSE,1942);"
155,1994,32,3,1,3,215000,1,TRUE,TRUE,1967,63,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1994,63,32,3,1,3,215000,1,TRUE,TRUE,1967);"
156,3534,32,5,3.5,1,650000,3,FALSE,TRUE,1996,600,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3534,600,32,5,3.5,1,650000,3,FALSE,TRUE,1996);"
157,311,32,4,2.75,1,320000,4,FALSE,FALSE,1967,122,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (311,122,32,4,2.75,1,320000,4,FALSE,FALSE,1967);"
158,256,32,3,2,2,247000,3,FALSE,TRUE,1916,161,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (256,161,32,3,2,2,247000,3,FALSE,TRUE,1916);"
159,1000,32,4,1.75,4,320000,4,TRUE,TRUE,1968,489,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1000,489,32,4,1.75,4,320000,4,TRUE,TRUE,1968);"
160,2129,32,5,2.25,3,255000,4,TRUE,FALSE,1962,414,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2129,414,32,5,2.25,3,255000,4,TRUE,FALSE,1962);"
161,4628,32,3,1.75,3,438000,2,TRUE,TRUE,1962,12,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4628,12,32,3,1.75,3,438000,2,TRUE,TRUE,1962);"
162,4318,32,3,2.5,4,900000,1,TRUE,TRUE,2000,24,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4318,24,32,3,2.5,4,900000,1,TRUE,TRUE,2000);"
163,1016,32,3,2.75,1,441000,4,TRUE,TRUE,1979,428,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1016,428,32,3,2.75,1,441000,4,TRUE,TRUE,1979);"
164,44,32,3,2,3,420000,4,FALSE,TRUE,1975,865,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (44,865,32,3,2,3,420000,4,FALSE,TRUE,1975);"
165,3405,32,3,1.75,2,370000,4,TRUE,FALSE,1976,216,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3405,216,32,3,1.75,2,370000,4,TRUE,FALSE,1976);"
166,3589,32,2,1.75,2,269950,4,TRUE,TRUE,1949,153,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3589,153,32,2,1.75,2,269950,4,TRUE,TRUE,1949);"
167,682,32,4,2.5,4,807100,4,TRUE,FALSE,1999,807,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (682,807,32,4,2.5,4,807100,4,TRUE,FALSE,1999);"
168,3034,32,3,2.5,2,653000,2,FALSE,TRUE,1979,306,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3034,306,32,3,2.5,2,653000,2,FALSE,TRUE,1979);"
169,3743,32,3,2,1,371500,3,FALSE,FALSE,1964,602,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3743,602,32,3,2,1,371500,3,FALSE,FALSE,1964);"
170,246,32,3,1.75,4,284000,2,TRUE,FALSE,1954,413,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (246,413,32,3,1.75,4,284000,2,TRUE,FALSE,1954);"
171,245,32,3,1.75,1,272000,1,FALSE,TRUE,1978,592,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (245,592,32,3,1.75,1,272000,1,FALSE,TRUE,1978);"
172,468,32,3,1.5,2,313000,1,FALSE,TRUE,1955,272,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (468,272,32,3,1.5,2,313000,1,FALSE,TRUE,1955);"
173,1165,32,4,2.5,4,917500,2,TRUE,TRUE,1984,585,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1165,585,32,4,2.5,4,917500,2,TRUE,TRUE,1984);"
174,1321,32,4,2.25,3,673000,1,TRUE,FALSE,1980,565,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1321,565,32,4,2.25,3,673000,1,TRUE,FALSE,1980);"
175,1562,32,3,2.5,3,425000,1,FALSE,TRUE,2008,868,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1562,868,32,3,2.5,3,425000,1,FALSE,TRUE,2008);"
176,4714,32,5,2.75,1,399950,2,FALSE,FALSE,1986,795,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4714,795,32,5,2.75,1,399950,2,FALSE,FALSE,1986);"
177,3729,32,3,1,2,385000,4,FALSE,TRUE,1901,962,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3729,962,32,3,1,2,385000,4,FALSE,TRUE,1901);"
178,2717,32,3,1.5,4,269950,3,TRUE,TRUE,1975,275,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2717,275,32,3,1.5,4,269950,3,TRUE,TRUE,1975);"
179,4691,32,2,1,1,330000,2,TRUE,FALSE,1949,969,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4691,969,32,2,1,1,330000,2,TRUE,FALSE,1949);"
180,4173,32,3,2.5,1,260000,1,TRUE,TRUE,1988,148,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4173,148,32,3,2.5,1,260000,1,TRUE,TRUE,1988);"
181,72,32,4,3,1,470000,4,TRUE,TRUE,1925,595,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (72,595,32,4,3,1,470000,4,TRUE,TRUE,1925);"
182,312,32,4,3,2,589000,1,FALSE,FALSE,1961,126,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (312,126,32,4,3,2,589000,1,FALSE,FALSE,1961);"
183,3854,32,2,1.5,4,163500,1,FALSE,FALSE,1996,625,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3854,625,32,2,1.5,4,163500,1,FALSE,FALSE,1996);"
184,602,32,4,2.75,4,835000,2,TRUE,FALSE,1993,60,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (602,60,32,4,2.75,4,835000,2,TRUE,FALSE,1993);"
185,3721,32,5,3,3,1095000,3,FALSE,TRUE,1986,616,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3721,616,32,5,3,3,1095000,3,FALSE,TRUE,1986);"
